delay_lag_1,delay_lag_7,disruptions_12m,on_time_rate,inventory_days_remaining,chaos_score,demand_surge_score,supplier_fragility,demand_supply_gap,delivery_month,delivery_weekday,is_weekend,month_end,delay_trend,delay_change,vendor_delay_trend,on_time_trend,chaos_trend,delivery_urgency,vendor_risk_score,orders_last_7,demand_volatility,delay_std,high_risk_flag,inventory_risk,chaos_flag,target
0.0,0.0,0.0,1.0,2150.4,0.05374444868423559,0.04175533980582524,0.0,-5084.378431372548,9,2,0,1,0.0,0.0,0.0,0.0,0.0435593118809179,93,0.0,0.0,9132.13122989371,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,140.0,0.03573638082787765,0.0027184466019417475,0.0,-25188.37843137255,10,3,0,0,0.0,0.0,0.0,0.0,-0.01800806785635794,50,0.0,0.0,9056.154415644645,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,9.0,0.0025624940516384654,0.00017475728155339805,0.0,-26498.37843137255,10,1,0,0,0.0,0.0,0.0,0.0,-0.03317388677623919,48,0.0,0.0,9121.961236488565,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,1148.0,0.21349911797148896,0.02229126213592233,0.0,-15108.378431372548,10,3,0,0,0.0,0.0,0.0,0.0,0.2109366239198505,45,0.0,7.0,9409.548724566976,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,50.0,0.010499132955169643,0.000970873786407767,0.0,-26088.37843137255,10,4,0,0,0.0,0.0,0.0,0.0,-0.20299998501631933,65,0.0,7.0,9378.091234361074,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,30.0,0.03369233452886032,0.0005825242718446602,0.0,-26288.37843137255,10,4,0,0,0.0,0.0,0.0,0.0,0.02319320157369068,53,0.0,7.0,4903.466121020925,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,42.7,0.005885063964807074,0.000829126213592233,0.0,-26161.37843137255,10,0,0,0,0.0,0.0,0.0,0.0,-0.027807270564053247,95,0.0,0.0,4989.193000876996,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,12.0,0.004658864739886617,0.00023300970873786408,0.0,-26468.37843137255,10,1,0,0,0.0,0.0,0.0,0.0,-0.0012261992249204571,40,0.0,7.0,4985.497547888275,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,48.0,0.00948079475900624,0.0009320388349514563,0.0,-26108.37843137255,10,1,0,0,0.0,0.0,0.0,0.0,0.004821930019119624,40,0.0,7.0,157.7523375421106,0.0,0,1,0,1.0
0.0,0.0,0.0,1.0,100.0,0.009657278567838079,0.001941747572815534,0.0,-25588.37843137255,10,2,0,0,0.0,0.0,0.0,0.0,0.00017648380883183816,114,0.0,0.0,329.4477196764306,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,1256.0,0.19124451176952123,0.024388349514563108,0.0,-14028.378431372548,10,4,0,0,0.0,0.0,0.0,0.0,0.18158723320168316,42,0.0,7.0,5399.643858626234,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,30.0,0.019885691414583653,0.0005825242718446602,0.0,-26288.37843137255,10,4,0,0,0.0,0.0,0.0,0.0,-0.17135882035493757,42,0.0,7.0,5414.565541204575,0.0,0,1,0,1.0
0.0,0.0,0.0,1.0,100.8,0.015323581234569972,0.0019572815533980582,0.0,-25580.37843137255,10,4,0,0,0.0,0.0,0.0,0.0,-0.0045621101800136805,119,0.0,0.0,5314.5517967181395,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,850.0,0.04383341248413271,0.01650485436893204,0.0,-18088.37843137255,10,0,0,1,0.0,0.0,0.0,0.0,0.028509831249562738,122,0.0,0.0,5542.9454985594075,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,168.0,0.0065551147497335755,0.003262135922330097,0.0,-24908.37843137255,10,0,0,1,0.0,0.0,0.0,0.0,-0.037278297734399134,73,0.0,0.0,5437.619037777472,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,11.2,0.0061993298865090935,0.0002174757281553398,0.0,-26476.37843137255,10,0,0,1,0.0,0.0,0.0,0.0,-0.00035578486322448196,42,0.0,0.0,3509.9504270003586,0.0,0,1,0,1.0
0.0,0.0,0.0,1.0,2304.0,0.05724432112951164,0.0447378640776699,0.0,-3548.378431372548,10,1,0,1,0.0,0.0,0.0,0.0,0.05104499124300255,74,0.0,0.0,9631.919434879012,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,224.5,0.02445533034318784,0.004359223300970874,0.0,-24343.37843137255,10,4,0,1,0.0,0.0,0.0,0.0,-0.0327889907863238,72,0.0,0.0,9458.091551682082,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,4.0,0.01582641529168937,7.766990291262136e-05,0.0,-26548.37843137255,11,1,0,0,0.0,0.0,0.0,0.0,-0.00862891505149847,40,0.0,7.0,9895.097665005636,0.0,0,1,0,1.0
0.0,0.0,0.0,1.0,6.0,0.0033249004168270655,0.00011650485436893204,0.0,-26528.37843137255,11,2,0,0,0.0,0.0,0.0,0.0,-0.012501514874862306,35,0.0,7.0,10073.231447753,0.0,0,1,0,1.0
0.0,0.0,0.0,1.0,1056.0,0.16198557643585657,0.020504854368932037,0.0,-16028.378431372548,11,4,0,0,0.0,0.0,0.0,0.0,0.1586606760190295,56,0.0,7.0,9861.43777549704,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,146.1,0.019611390995185947,0.002836893203883495,0.0,-25127.37843137255,11,1,0,0,0.0,0.0,0.0,0.0,-0.14237418544067063,57,0.0,0.0,4399.345258103755,0.0,0,0,0,1.0
0.0,0.0,17.0,0.8582677165354331,4.6,0.0036389963643489983,8.932038834951457e-05,0.13385826771653545,-26542.37843137255,11,2,0,0,0.0,0.0,0.0,-0.1417322834645669,-0.01597239463083695,58,0.0,0.0,4583.891883541757,0.0,0,1,0,0.0
0.0,0.0,1.0,0.9884393063583815,39.2,0.017869726430581434,0.0007611650485436893,0.005780346820809248,-26196.37843137255,11,2,0,0,0.0,0.0,0.0,0.1301715898229484,0.014230730066232437,69,0.0,0.0,4540.441300138126,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,64.5,0.03082427812394967,0.0012524271844660195,0.0,-25943.37843137255,11,1,0,0,0.0,0.0,0.0,0.011560693641618491,0.012954551693368236,147,0.0,7.0,4468.695637431576,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,4.8,0.0007812897409351699,9.320388349514564e-05,0.0,-26540.37843137255,11,1,0,0,0.0,0.0,0.0,0.0,-0.0300429883830145,64,0.0,0.0,584.1526341633667,0.0,0,1,0,1.0
0.0,0.0,0.0,1.0,25.0,0.0008939070483775644,0.0004854368932038835,0.0,-26338.37843137255,11,3,0,0,0.0,0.0,0.0,0.0,0.00011261730744239454,126,0.0,0.0,252.57513733540793,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,2992.5,0.028580020410419644,0.05810679611650486,0.0,3336.621568627452,11,0,0,0,0.0,0.0,0.0,0.0,0.02768611336204208,130,0.0,0.0,13235.393817336906,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,16.8,0.008656163611781238,0.0003262135922330097,0.0,-26420.37843137255,11,0,0,0,0.0,0.0,0.0,0.0,-0.019923856798638406,81,0.0,0.0,13260.543152525841,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,1062.0,0.010207097371747876,0.02062135922330097,0.0,-15968.378431372548,11,0,0,0,0.0,0.0,0.0,0.0,0.0015509337599666374,97,0.0,0.0,12961.506748831325,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,1854.4,0.10059259449233585,0.03600776699029126,0.0,-8044.378431372548,11,4,0,1,0.0,0.0,0.0,0.0,0.09038549712058797,151,0.0,0.0,12689.011734567826,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,302.4,0.006681584119125915,0.005871844660194175,0.0,-23564.37843137255,11,4,0,1,0.0,0.0,0.0,0.0,-0.09391101037320992,105,0.0,7.0,12099.154606831009,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,19.2,0.0018477685613010107,0.00037281553398058254,0.0,-26396.37843137255,11,0,0,1,0.0,0.0,0.0,0.0,-0.004833815557824904,103,0.0,0.0,7968.681496960461,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,1302.0,0.011654914323508882,0.02528155339805825,0.0,-13568.378431372548,12,3,0,0,0.0,0.0,0.0,0.0,0.009807145762207871,111,0.0,7.0,7468.83819613198,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,16.1,0.008608342549524792,0.00031262135922330097,0.0,-26427.37843137255,12,3,0,0,0.0,0.0,0.0,0.0,-0.00304657177398409,80,0.0,0.0,8343.155889709842,0.0,0,1,0,1.0
0.0,0.0,0.0,1.0,172.0,0.07498844995332304,0.0033398058252427183,0.0,-24868.37843137255,12,4,0,0,0.0,0.0,0.0,0.0,0.06638010740379825,36,0.0,7.0,5386.116950085658,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,3450.0,0.06715111876364223,0.06699029126213592,0.0,7911.621568627452,12,1,0,0,0.0,0.0,0.0,0.0,-0.007837331189680816,152,0.0,0.0,14755.494359729193,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,50.0,0.01632232374079009,0.000970873786407767,0.0,-26088.37843137255,12,1,0,0,0.0,0.0,0.0,0.0,-0.05082879502285214,125,0.0,0.0,14705.29463152643,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,74.0,0.01616272458789588,0.0014368932038834952,0.0,-25848.37843137255,12,3,0,0,0.0,0.0,0.0,0.0,-0.00015959915289420756,28,0.0,7.0,15091.09002689998,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,532.0,0.07587236950898898,0.01033009708737864,0.0,-21268.37843137255,12,4,0,0,0.0,0.0,0.0,0.0,0.059709644921093104,84,0.0,0.0,14631.154431554609,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,11.0,0.00445410193075455,0.00021359223300970875,0.0,-26478.37843137255,12,5,1,0,0.0,0.0,0.0,0.0,-0.07141826757823444,46,0.0,7.0,14835.500665633097,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,4.5,0.003215522544717594,8.737864077669902e-05,0.0,-26543.37843137255,12,0,0,0,0.0,0.0,0.0,0.0,-0.001238579386036956,45,0.0,7.0,2241.4214240075557,0.0,0,1,0,1.0
0.0,0.0,0.0,1.0,12.0,0.0010631034804530546,0.00023300970873786408,0.0,-26468.37843137255,12,0,0,0,0.0,0.0,0.0,0.0,-0.0021524190642645395,45,0.0,0.0,2283.2038892749065,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,1500.0,0.021088293732621027,0.02912621359223301,0.0,-11588.378431372548,12,3,0,0,0.0,0.0,0.0,0.0,0.020025190252167972,14,0.0,7.0,6490.379803986825,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,5000.0,0.06542511834956824,0.0970873786407767,0.0,23411.62156862745,12,2,0,1,0.0,0.0,0.0,0.0,0.04433682461694721,35,0.0,0.0,21638.295912571306,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,1035.0,0.017704657255435102,0.020097087378640778,0.0,-16238.378431372548,1,0,0,0,0.0,0.0,0.0,0.0,-0.04772046109413314,139,0.0,0.0,20564.75066710025,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,464.0,0.0765757305661491,0.009009708737864077,0.0,-21948.37843137255,1,2,0,0,0.0,0.0,0.0,0.0,0.05887107331071399,138,0.0,0.0,19812.521798095266,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,335.5,0.02465043018166008,0.006514563106796116,0.0,-23233.37843137255,1,2,0,0,0.0,0.0,0.0,0.0,-0.05192530038448902,103,0.0,0.0,19206.966965140542,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,3.0,0.028966479017232805,5.825242718446602e-05,0.0,-26558.37843137255,1,2,0,0,0.0,0.0,0.0,0.0,0.004316048835572725,91,0.0,0.0,20645.101719294096,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,1960.0,0.07633688427235062,0.03805825242718447,0.0,-6988.378431372548,1,3,0,0,0.0,0.0,0.0,0.0,0.04737040525511782,66,0.0,0.0,7675.429955383611,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,38.6,0.00292066473322354,0.0007495145631067961,0.0,-26202.37843137255,1,4,0,0,0.0,0.0,0.0,0.0,-0.07341621953912708,74,0.0,0.0,8064.92865436515,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,4040.0,0.113467746666741,0.07844660194174757,0.0,13811.621568627452,1,1,0,0,0.0,0.0,0.0,0.0,0.11054708193351746,78,0.0,0.0,17423.9621843024,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,12.0,0.007046644670889252,0.00023300970873786408,0.0,-26468.37843137255,1,1,0,0,0.0,0.0,0.0,0.0,-0.10642110199585175,56,0.0,0.0,17913.422598710724,0.0,0,1,0,1.0
0.0,0.0,0.0,1.0,3993.9,0.08195750221190794,0.07755145631067961,0.0,13350.621568627452,1,4,0,0,0.0,0.0,0.0,0.0,0.07491085754101869,24,0.0,0.0,19961.00894243575,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,67.2,0.00602521262106315,0.0013048543689320388,0.0,-25916.37843137255,1,0,0,0,0.0,0.0,0.0,0.0,-0.07593228959084479,48,0.0,0.0,21788.152991935778,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,927.0,0.10798666121809433,0.018,0.0,-17318.37843137255,1,2,0,1,0.0,0.0,0.0,0.0,0.10196144859703118,194,0.0,7.0,20489.109575576975,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,163.0,0.012342941830614487,0.0031650485436893203,0.0,-24958.37843137255,1,2,0,1,0.0,0.0,0.0,0.0,-0.09564371938747984,50,0.0,7.0,16963.397896647948,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,890.4,0.012787338660335837,0.017289320388349516,0.0,-17684.37843137255,1,2,0,1,0.0,0.0,0.0,0.0,0.00044439682972135033,50,0.0,0.0,16073.6731645259,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,16.7,0.0017280049717409327,0.00032427184466019416,0.0,-26421.37843137255,1,2,0,1,0.0,0.0,0.0,0.0,-0.011059333688594904,82,0.0,0.0,4558.612705637545,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,27.6,0.008055011206113542,0.0005359223300970873,0.0,-26312.37843137255,1,2,0,1,0.0,0.0,0.0,0.0,0.0063270062343726095,195,0.0,7.0,4636.455521192893,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,552.0,0.02132376708450373,0.010718446601941748,0.0,-21068.37843137255,1,2,0,1,0.0,0.0,0.0,0.0,0.013268755878390189,194,0.0,7.0,3810.5898231113856,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,24.0,0.004826232675743816,0.00046601941747572817,0.0,-26348.37843137255,2,1,0,0,0.0,0.0,0.0,0.0,-0.016497534408759916,69,0.0,0.0,4008.397160960982,0.0,0,1,0,1.0
0.0,0.0,0.0,1.0,3446.4,0.18846729299624632,0.06692038834951457,0.0,7875.621568627452,2,2,0,0,0.0,0.0,0.0,0.0,0.1836410603205025,294,0.0,0.0,14896.630350518873,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,268.8,0.037964964915241345,0.005219417475728155,0.0,-23900.37843137255,2,4,0,0,0.0,0.0,0.0,0.0,-0.15050232808100497,144,0.0,0.0,14599.282064540024,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,600.0,0.09552802136671448,0.011650485436893204,0.0,-20588.37843137255,2,0,0,0,0.0,0.0,0.0,0.0,0.05756305645147314,77,0.0,7.0,13991.46071001881,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,7159.6,0.12688499036644701,0.13902135922330097,0.0,45007.62156862745,2,1,0,0,0.0,0.0,0.0,0.0,0.03135696899973253,42,0.0,0.0,30465.510939421318,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,719.7,0.016328664432110264,0.013974757281553398,0.0,-19391.37843137255,2,0,0,0,0.0,0.0,0.0,0.0,-0.11055632593433676,59,0.0,7.0,29302.986451895995,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,15.3,0.0034476846345642543,0.0002970873786407767,0.0,-26435.37843137255,2,3,0,0,0.0,0.0,0.0,0.0,-0.01288097979754601,85,0.0,0.0,30352.467720104738,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,4.0,0.005079794847174798,7.766990291262136e-05,0.0,-26548.37843137255,3,2,0,0,0.0,0.0,0.0,0.0,0.0016321102126105433,42,0.0,0.0,30697.251484457043,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,30.0,0.004092979144627052,0.0005825242718446602,0.0,-26288.37843137255,3,2,0,0,0.0,0.0,0.0,0.0,-0.000986815702547746,110,0.0,7.0,31307.527348866122,0.0,0,1,0,1.0
0.0,0.0,0.0,1.0,12.0,0.008876451006680493,0.00023300970873786408,0.0,-26468.37843137255,3,2,0,0,0.0,0.0,0.0,0.0,0.004783471862053442,42,0.0,7.0,3151.4678326138946,0.0,0,1,0,1.0
0.0,0.0,0.0,1.0,5600.0,0.07754186371475644,0.1087378640776699,0.0,29411.62156862745,3,3,0,0,0.0,0.0,0.0,0.0,0.06866541270807594,50,0.0,7.0,24975.603372090936,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,7.5,0.002481491655135157,0.00014563106796116506,0.0,-26513.37843137255,3,3,0,0,0.0,0.0,0.0,0.0,-0.07506037205962128,92,0.0,7.0,24984.34699967162,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,146.1,0.014923401525218035,0.002836893203883495,0.0,-25127.37843137255,3,4,0,0,0.0,0.0,0.0,0.0,0.012441909870082878,30,0.0,7.0,24831.758691240542,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,324.0,0.05451057812779715,0.00629126213592233,0.0,-23348.37843137255,3,4,0,0,0.0,0.0,0.0,0.0,0.03958717660257911,39,0.0,7.0,24530.529869939626,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,150.0,0.05514457155614373,0.002912621359223301,0.0,-25088.37843137255,3,4,0,0,0.0,0.0,0.0,0.0,0.0006339934283465798,102,0.0,0.0,24368.153965780835,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,38.4,0.006144999813627797,0.0007456310679611651,0.0,-26204.37843137255,3,1,0,0,0.0,0.0,0.0,0.0,-0.048999571742515936,97,0.0,0.0,1241.378467672224,0.0,0,1,0,1.0
0.0,0.0,0.0,1.0,2.1,0.0028122130976360113,4.077669902912621e-05,0.0,-26567.37843137255,3,2,0,0,0.0,0.0,0.0,0.0,-0.0033327867159917857,98,0.0,7.0,1255.2062380343075,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,4.4,0.003774078823724933,8.54368932038835e-05,0.0,-26544.37843137255,3,2,0,0,0.0,0.0,0.0,0.0,0.0009618657260889217,104,0.0,7.0,1370.4277434437172,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,3091.2,0.09574843053273208,0.060023300970873786,0.0,4323.621568627452,3,2,0,0,0.0,0.0,0.0,0.0,0.09197435170900714,127,0.0,7.0,13619.677977103578,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,428.0,0.13746641326308048,0.008310679611650485,0.0,-22308.37843137255,3,3,0,0,0.0,0.0,0.0,0.0,0.04171798273034841,126,0.0,7.0,13416.070594626439,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,1504.0,0.04855925399732239,0.029203883495145633,0.0,-11548.378431372548,3,5,1,0,0.0,0.0,0.0,0.0,-0.0889071592657581,60,0.0,0.0,13173.045198434576,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,1915.2,0.07561550431078737,0.03718834951456311,0.0,-7436.378431372548,3,5,1,0,0.0,0.0,0.0,0.0,0.02705625031346498,130,0.0,7.0,12276.230561536397,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,19.4,0.011852756329657196,0.0003766990291262136,0.0,-26394.37843137255,3,0,0,0,0.0,0.0,0.0,0.0,-0.06376274798113017,33,0.0,7.0,12234.059702322866,0.0,0,1,0,1.0
0.0,0.0,0.0,1.0,182.0,0.06267598055935068,0.003533980582524272,0.0,-24768.37843137255,3,0,0,0,0.0,0.0,0.0,0.0,0.05082322422969349,63,0.0,7.0,8468.26282067345,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,1630.0,0.09100506329356357,0.0316504854368932,0.0,-10288.378431372548,3,0,0,0,0.0,0.0,0.0,0.0,0.02832908273421289,122,0.0,7.0,8812.841947975707,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,1270.0,0.08588826777269273,0.02466019417475728,0.0,-13888.378431372548,3,0,0,0,0.0,0.0,0.0,0.0,-0.00511679552087084,122,0.0,7.0,8570.3504712468,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,1992.0,0.05360818995042023,0.03867961165048544,0.0,-6668.378431372548,3,0,0,0,0.0,0.0,0.0,0.0,-0.032280077822272504,62,0.0,0.0,8778.980077434977,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,2461.2,0.06976434017426328,0.04779029126213592,0.0,-1976.3784313725482,3,2,0,0,0.0,0.0,0.0,0.0,0.01615615022384305,124,0.0,7.0,8620.680993981869,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,2448.0,0.08775988689259412,0.04753398058252427,0.0,-2108.378431372548,3,4,0,0,0.0,0.0,0.0,0.0,0.01799554671833084,126,0.0,7.0,5185.000366441666,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,33.6,0.03134670570729224,0.0006524271844660194,0.0,-26252.37843137255,3,5,1,0,0.0,0.0,0.0,0.0,-0.05641318118530188,137,0.0,7.0,10208.51824703273,0.0,0,1,0,1.0
0.0,0.0,0.0,1.0,16.8,0.014387282439200967,0.0003262135922330097,0.0,-26420.37843137255,3,5,1,0,0.0,0.0,0.0,0.0,-0.016959423268091273,138,0.0,7.0,12604.300980221007,0.0,0,1,0,1.0
0.0,0.0,0.0,1.0,168.0,0.03644890439149754,0.003262135922330097,0.0,-24908.37843137255,3,0,0,0,0.0,0.0,0.0,0.0,0.02206162195229657,139,0.0,7.0,13058.893796949274,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,84.0,0.03150914158492806,0.0016310679611650485,0.0,-25748.37843137255,3,0,0,0,0.0,0.0,0.0,0.0,-0.004939762806569478,140,0.0,7.0,10625.976623350922,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,6.0,0.015865005482263425,0.00011650485436893204,0.0,-26528.37843137255,3,0,0,0,0.0,0.0,0.0,0.0,-0.015644136102664637,70,0.0,7.0,665.3023372875326,0.0,0,1,0,1.0
0.0,0.0,0.0,1.0,416.5,0.12489610269928554,0.008087378640776698,0.0,-22423.37843137255,3,0,0,0,0.0,0.0,0.0,0.0,0.10903109721702212,70,0.0,7.0,1684.423877769563,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,840.0,0.04050325755582329,0.016310679611650485,0.0,-18188.37843137255,3,1,0,0,0.0,0.0,0.0,0.0,-0.08439284514346225,48,0.0,7.0,3375.078517605219,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,48.0,0.01010954279557048,0.0009320388349514563,0.0,-26108.37843137255,3,2,0,0,0.0,0.0,0.0,0.0,-0.03039371476025281,42,0.0,7.0,3533.9149678508456,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,25.2,0.0024451630188770217,0.0004893203883495146,0.0,-26336.37843137255,3,4,0,1,0.0,0.0,0.0,0.0,-0.0076643797766934585,44,0.0,7.0,3623.6321281278324,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,10.0,0.026993092463337205,0.0001941747572815534,0.0,-26488.37843137255,3,0,0,1,0.0,0.0,0.0,0.0,0.024547929444460184,76,0.0,7.0,3616.462608682723,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,352.8,0.020495406397816177,0.006850485436893204,0.0,-23060.37843137255,3,1,0,1,0.0,0.0,0.0,0.0,-0.006497686065521029,55,0.0,7.0,3561.852327090533,0.0,0,0,0,1.0
0.0,0.0,0.0,1.0,8.4,0.0015181166761809352,0.00016310679611650485,0.0,-26504.37843137255,3,1,0,1,0.0,0.0,0.0,0.0,-0.018977289721635242,48,0.0,7.0,1483.9067356138835,0.0,0,1,0,0.0
0.0,0.0,0.0,1.0,80.0,0.027480616743021567,0.0015533980582524273,0.0,-25788.37843137255,4,3,0,0,0.0,0.0,0.0,0.0,0.025962500066840633,79,0.0,7.0,1468.6903009144753,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,68.0,0.040313421195624505,0.0013203883495145632,0.0,-25908.37843137255,4,2,0,0,0.0,0.0,0.0,0.0,0.012832804452602938,135,0.0,7.0,1429.586233845392,0.0,0,0,0,0.0
0.0,0.0,0.0,1.0,52.0,0.010123772181890452,0.0010097087378640776,0.0,-26068.37843137255,4,3,0,0,0.0,0.0,0.0,0.0,-0.030189649013734055,65,0.0,0.0,1371.8355586586358,0.0,0,0,0,0.0
